hhid,TFPRfei,TFPQfei
3.413062e6,1.2365838,1.0735325
3.413063e6,1.6200528,1.291163
3.413064e6,2.1504858,1.6747985
3.413065e6,1.3776959,1.4003843
3.413066e6,1.21073,1.1750226
3.413067e6,2.2253466,1.3996831
3.413068e6,0.9948373,1.1634138
3.414001e6,1.1388311,1.0799452
3.414002e6,1.4778571,1.3508648
3.414003e6,0.9842124,1.0463258
3.414004e6,0.960667,0.8669244
3.414005e6,0.81248325,0.91147494
3.414006e6,0.66812634,0.62811077
3.414007e6,1.6778699,1.2795107
3.414008e6,0.932585,0.95364213
3.414009e6,0.8824464,1.0035186
3.41401e6,1.7172381,1.3945084
3.414011e6,1.4794114,1.1713057
3.414012e6,1.1701629,1.0528746
3.414013e6,0.6560651,0.73547643
3.414014e6,0.7761503,0.8601476
3.414015e6,0.9464,0.9694797
3.414016e6,1.2632014,1.0629815
3.414017e6,0.9605342,0.90122163
3.414018e6,0.9520799,0.82458234
3.414019e6,0.6616571,0.74511623
3.41402e6,0.7192154,0.82111937
3.414021e6,0.6729745,0.72078425
3.414022e6,1.3007574,1.0514156
3.414023e6,1.1598115,1.0581719
3.414024e6,0.82579345,0.852851
3.414025e6,0.52241963,0.56789786
3.414026e6,0.78014106,0.8722994
3.414027e6,1.1116257,1.0598006
3.414028e6,0.6301,0.7254999
3.414029e6,1.3851777,1.1888807
3.41403e6,1.0827916,1.060939
3.414031e6,0.48570806,0.6295208
3.414032e6,2.2511287,1.6399965
3.414033e6,1.3711578,1.2568206
3.414034e6,0.7750915,0.8779969
3.414035e6,0.9146573,0.97216
3.414036e6,1.1359903,1.134305
3.414037e6,1.2216884,1.1382984
3.414038e6,,
3.414039e6,1.9568498,1.538296
3.41404e6,0.99286133,0.9948056
3.414041e6,0.43766692,0.65103304
3.414042e6,1.1716001,1.0928243
3.414043e6,1.0839317,1.0523455
3.414044e6,2.2614062,2.1468825
3.414045e6,1.8657686,1.4107478
3.414046e6,1.0266085,1.0083848
3.414047e6,0.5660735,0.7387975
3.414048e6,1.0985298,1.0700916
3.414049e6,1.0579618,1.07975
3.41405e6,,
3.414051e6,0.55986345,0.7695062
3.414052e6,0.9183063,0.93139553
3.414053e6,1.1191969,1.0561929
3.414054e6,1.4027016,1.1581812
3.414055e6,1.3057715,1.2112547
3.414056e6,1.5599525,1.32688
3.414057e6,0.6980904,0.83764046
3.414058e6,1.0202085,1.0347672
3.414059e6,2.9259849,1.9175946
3.41406e6,1.1318989,1.1790107
3.414061e6,0.6817507,0.81576574
3.414062e6,1.0608646,1.0808204
3.414063e6,0.7596059,0.89926064
3.414064e6,0.74843,0.944353
3.414065e6,0.5333123,0.7030773
3.414066e6,0.76825607,1.0364801
3.415002e6,1.1733425,1.1792268
3.415003e6,1.2787131,0.9880196
3.415004e6,1.2317196,1.044638
3.415005e6,1.7323911,1.4386148
3.415006e6,1.4862454,1.3028178
3.415007e6,1.8126624,1.4528809
3.415008e6,1.2913058,1.1042656
3.415009e6,0.73190254,0.814661
3.41501e6,0.98905724,1.0617378
3.415011e6,2.0628781,1.4989719
3.415012e6,0.6483575,0.77653736
3.415013e6,0.7477021,0.8442758
3.415014e6,0.38952196,0.5755926
3.415015e6,1.0813067,1.0405923
3.415016e6,0.3119599,0.4985509
3.415017e6,0.88857675,0.844909
3.415018e6,2.078001,1.431488
3.415019e6,0.9255919,0.92172486
3.41502e6,1.2077446,1.0560654
3.415021e6,1.4817662,1.2966979
3.415022e6,1.4772855,1.2603903
3.415023e6,0.7476012,0.8562299
3.415024e6,1.5404903,1.909336
3.415025e6,0.9101061,0.99921733
3.415026e6,0.6800361,0.8314535
3.415027e6,0.69660664,0.76086354
3.415028e6,1.131022,1.14685
3.41503e6,1.5511171,1.4995396
3.415031e6,1.5029515,1.4088348
3.415032e6,1.5821836,1.3111837
3.415033e6,1.0051724,0.95389223
3.415034e6,1.1182227,1.1183225
3.415035e6,1.018545,0.95000064
3.415036e6,1.0117973,1.0568362
3.415037e6,0.68794733,0.785352
3.415038e6,0.5670554,0.6656008
3.415039e6,0.68755215,0.75823236
3.41504e6,0.56139386,0.6962261
3.415041e6,0.71637076,0.77196884
3.415042e6,1.4007051,1.2655152
3.415043e6,0.7885103,0.8207965
3.415044e6,0.48683202,0.6168887
3.415045e6,1.0540487,1.0431967
3.415046e6,0.7387211,0.8003493
3.415047e6,1.2896308,1.1127434
3.415048e6,1.1744252,1.0480653
3.415049e6,0.63888085,0.7410198
3.41505e6,0.7272217,0.80385965
3.415051e6,0.6944527,0.7268454
3.415052e6,1.0620929,1.1177503
3.415053e6,1.2435564,1.0828993
3.415054e6,1.8102009,1.3567827
3.415055e6,0.9734832,1.1776965
3.415056e6,0.85140765,0.9107705
3.415057e6,0.4303321,0.5567954
3.415058e6,0.7113951,0.8354897
3.415059e6,1.0568652,0.98795366
3.41506e6,0.33191103,0.34920976
3.415061e6,2.7168999,1.5943197
3.415062e6,0.7097948,0.7744615
3.415063e6,2.2519605,1.6082778
3.415064e6,1.2506276,1.0724081
3.415065e6,1.6177486,1.2604537
3.415066e6,,
3.415067e6,,
3.415068e6,,
3.416001e6,0.8619192,1.0051771
3.416002e6,0.75020915,0.699747
3.416003e6,0.96775025,1.0070122
3.416004e6,1.0167041,0.9973557
3.416005e6,1.1239022,1.0326331
3.416006e6,1.1292439,1.2345868
3.416007e6,0.85048234,0.8834234
3.416008e6,1.7181787,1.3903993
3.416009e6,0.96885246,0.7619733
3.41601e6,1.2823653,1.1402524
3.416011e6,1.0528123,1.0723482
3.416012e6,0.8773086,0.90870994
3.416013e6,1.0603293,0.9986289
3.416014e6,0.8050045,0.8565651
3.416015e6,0.73164135,0.8129126
3.416016e6,0.96062213,0.99614036
3.416017e6,1.9876244,1.5135422
3.416018e6,0.94401234,0.85420775
3.416019e6,0.8246388,0.87013537
3.41602e6,0.82568896,0.9940445
3.416021e6,0.74808884,0.70908314
3.416022e6,0.6542158,0.802172
3.416023e6,1.0007436,0.94164467
3.416024e6,0.96538156,1.006601
3.416025e6,1.5912749,1.2410997
3.416026e6,1.1859355,1.2314014
3.416027e6,1.628644,1.3866066
3.416028e6,0.7550893,0.73129845
3.416029e6,1.1751026,1.2289283
3.41603e6,0.9590387,0.9403505
3.416031e6,1.5067714,1.1340926
3.416032e6,1.2389927,1.1436867
3.416033e6,0.84935033,0.88045806
3.416034e6,0.44694802,0.5419598
3.416035e6,0.87948895,0.90425724
3.416036e6,1.7814054,1.3765371
3.416037e6,2.3281004,1.807005
3.416038e6,1.0157672,0.8746291
3.416039e6,1.4467641,1.1526699
3.41604e6,0.6625636,0.9266725
3.416041e6,0.68145615,0.78691924
3.416042e6,0.93144244,1.1506689
3.416043e6,1.1488287,1.0937918
3.416044e6,0.5614202,0.7436567
3.416045e6,0.8433351,1.0173401
3.416046e6,0.8367137,0.9927583
3.416047e6,0.7029453,0.7709442
3.416048e6,1.8996102,1.4645865
3.416049e6,0.7947728,0.99042845
3.41605e6,1.3764697,1.2749227
3.416051e6,0.8878825,1.035293
3.416052e6,0.66231954,0.80885744
3.416053e6,1.6664602,1.1921424
3.416054e6,1.3544673,1.3329118
3.416055e6,1.2094504,1.1499952
3.416056e6,0.72221327,0.8100619
3.416057e6,1.1602862,1.126956
3.416058e6,0.85973483,0.8764627
3.416059e6,1.4466996,1.3714002
3.41606e6,0.5060733,0.6420962
3.416061e6,0.6366492,0.77357215
3.416062e6,0.99523395,0.9016064
3.416063e6,1.2085912,1.0959535
3.416064e6,0.7151369,0.79006076
3.416065e6,1.077925,0.9924018
3.416066e6,0.5464566,0.6368052
3.416067e6,1.1180236,0.94104797
3.416068e6,0.91093314,0.9075829
3.416069e6,1.2476596,1.0753584
3.41607e6,1.2788651,1.2866747
3.416071e6,1.2050999,1.0469067
3.416072e6,1.157307,0.9933919
3.416073e6,1.4385037,1.2222763
3.416074e6,0.6201036,0.72758573
3.416075e6,1.2452761,1.1006355
3.416076e6,1.0389223,0.88988775
3.416077e6,0.7010164,0.81008065
3.416078e6,1.1555527,1.0430329
3.416079e6,1.3879746,1.1949153
3.41608e6,0.890999,0.8565558
3.416081e6,1.2670332,1.3302566
3.416082e6,0.98815715,0.8910786
3.416083e6,0.97182876,0.9636829
3.416084e6,1.2472258,1.0268298
3.416085e6,0.8727725,0.8225712
3.416086e6,1.6461818,1.316212
3.416087e6,1.1169457,1.0371147
3.416088e6,0.5855081,0.5483259
3.416089e6,0.84993744,0.9023582
3.41609e6,1.5557374,1.2264333
3.416091e6,1.1814992,1.1953369
3.416092e6,1.2375097,1.1770152
3.416093e6,1.4165047,1.3125023
3.416094e6,0.45271826,0.68109137
3.416095e6,0.8769265,1.0084745
3.416096e6,0.93959546,1.09375
3.416097e6,0.7563229,0.965609
3.416098e6,1.1528394,1.3174505
3.416099e6,1.690017,1.51088
3.4161e6,0.85592383,0.9349361
3.416101e6,0.70130116,0.8893851
3.416102e6,1.1549585,1.1575449
3.416103e6,0.6302491,0.76778007
3.416104e6,0.73630774,0.84438246
3.416105e6,0.7051983,0.97786903
3.416106e6,0.7567301,0.80346584
3.416107e6,1.2560599,1.1925768
3.416108e6,0.6757484,0.86063826
3.416109e6,0.39670724,0.43706816
3.41611e6,1.7935032,1.5285035
3.416111e6,0.9614844,0.9568733
3.416112e6,1.1214868,1.1616055
3.416113e6,0.8269682,0.8365196
3.416114e6,0.7342081,0.79105455
3.416115e6,0.5992759,0.64745784
3.416116e6,3.3237967,2.8047333
3.416117e6,1.3285127,1.3998004
3.416118e6,2.6585875,2.0284233
3.416119e6,,
3.41612e6,,
3.416121e6,,
3.416122e6,,
3.416123e6,,
3.41623e6,,
3.417001e6,2.3890414,1.8097728
3.417002e6,1.5137534,1.3906795
3.417003e6,1.5678874,1.3895531
3.417004e6,1.4044008,1.2217954
3.417005e6,0.8697145,0.9300614
3.417008e6,0.78644973,1.0550781
3.417009e6,3.3393004,2.5039515
3.41701e6,0.40237668,0.6729026
3.417011e6,0.22635992,0.50875574
3.417013e6,0.98770165,1.1581489
3.417014e6,0.39643502,0.7766061
3.417015e6,1.1700964,1.4542145
3.417016e6,0.80796665,0.9086398
3.417018e6,0.41140565,0.5695924
3.417019e6,1.3330898,1.4798605
3.41702e6,0.69969964,0.6754301
3.417021e6,1.8229026,1.4147631
3.417022e6,1.501679,1.5799717
3.417023e6,0.55063766,0.7719591
3.417024e6,0.9306046,0.9919487
3.417026e6,1.8318897,1.57368
3.417027e6,1.4986411,1.5536172
3.417028e6,1.4413594,1.4106146
3.417029e6,0.80617625,0.898683
3.41703e6,1.2863976,1.1339935
3.417031e6,1.1773515,1.1798657
3.417032e6,0.70207405,0.65710235
3.417034e6,0.68911713,0.90774906
3.417035e6,0.5704271,0.6367986
3.417036e6,0.72884053,0.8446474
3.417037e6,0.9693302,1.0710206
3.417038e6,,
3.417039e6,0.48724958,0.5263798
3.41704e6,0.67115724,0.84307283
3.417041e6,1.3701584,1.2301481
3.417042e6,2.032468,1.4590464
3.417043e6,1.2704387,1.4027704
3.417044e6,0.65676445,0.81003463
3.417045e6,1.2428161,1.4343807
3.417047e6,1.268289,1.3094157
3.417048e6,0.6509072,0.7834792
3.417049e6,1.1461157,0.900308
3.41705e6,0.95651346,0.7937517
3.417051e6,0.766641,0.9071678
3.417052e6,1.6367679,2.0015585
3.417053e6,1.1007466,1.2879839
3.417054e6,1.0832356,1.2702947
3.417055e6,1.024057,1.331772
3.417056e6,0.8059891,0.9496214
3.417057e6,0.28493962,0.40783748
3.417059e6,1.7076298,1.5853487
3.41706e6,0.5852553,0.61501426
3.417061e6,1.2096479,1.0524033
3.417062e6,0.37117538,0.7935294
3.417063e6,0.5247205,0.68958324
3.417064e6,1.4052544,1.3504589
3.417065e6,0.98853004,1.1225389
3.417066e6,0.906061,1.0265307
3.417067e6,1.30388,1.0048281
3.417068e6,1.0706626,0.7663076
3.417069e6,0.6983397,0.54356813
3.41707e6,1.5288925,1.1919822
3.417071e6,1.4289328,1.1408036
3.417072e6,0.32394153,0.55768454
3.417073e6,0.30199373,0.4860246
3.417074e6,0.9546559,0.979043
3.417075e6,0.8789428,0.6789592
3.417076e6,0.97926366,0.87253344
3.417077e6,1.0294219,0.7310319
3.417078e6,1.4195803,1.0435896
3.417079e6,0.8442336,0.7679878
3.41708e6,,
3.417081e6,0.4302762,0.55472445
3.417082e6,0.9374707,1.0081744
3.417083e6,1.1227095,1.0751481
3.417084e6,0.4956017,0.531954
3.417085e6,0.9375118,0.8718419
3.417086e6,1.22668,1.3022621
3.417087e6,0.57790416,0.82735795
3.417088e6,0.6059081,0.69921666
3.41709e6,1.7089789,1.0578971
3.417091e6,0.656244,0.6585563
3.417093e6,0.8382202,0.79682463
3.417095e6,1.5620885,1.1391246
3.417097e6,0.48072883,0.67053217
3.417098e6,0.6303012,1.0070623
3.417099e6,1.5056896,1.1528105
3.4171e6,0.36485106,0.3419404
3.417101e6,0.9226008,0.9556992
3.417102e6,0.6222562,0.78289944
3.417104e6,0.14307415,0.2521219
3.417105e6,1.4460146,1.6566087
3.417106e6,2.3075,0.994707
3.417107e6,1.1144398,1.5758823
3.417108e6,0.5134063,0.49854374
3.417109e6,1.6351584,1.2950099
3.41711e6,2.965588,1.2876174
3.417111e6,4.0496917,2.3917637
3.417112e6,4.1314793,1.772763
3.417113e6,1.7808194,1.160877
3.417114e6,4.0986004,2.218538
3.417115e6,1.4748406,1.036419
3.417116e6,2.4230003,2.3567173
3.417117e6,0.97578025,0.96268374
3.417119e6,,
3.41712e6,,
3.417121e6,,
3.418001e6,0.8405071,0.8856379
3.418002e6,1.1271739,1.1519022
3.418003e6,1.749345,1.3013834
3.418004e6,0.5866519,0.7004602
3.418005e6,0.7380951,0.8075171
3.418006e6,0.90469885,0.88208735
3.418007e6,1.3231587,1.2067233
3.418008e6,1.3442724,1.4170545
3.418009e6,1.2581611,1.0930696
3.41801e6,0.8448921,0.9104074
3.418011e6,1.2492765,1.1050085
3.418012e6,0.8893406,1.1644118
3.418013e6,1.1912488,1.1041323
3.418014e6,2.875371,1.9553281
3.418015e6,3.2353973,1.9140534
3.418016e6,0.8223429,1.2580912
3.418017e6,1.7346637,1.4058537
3.418018e6,0.35391575,0.7133065
3.418019e6,1.0431856,1.0425749
3.41802e6,1.5240339,1.2401572
3.418021e6,0.7899785,0.8237397
3.418022e6,0.8920925,0.938026
3.418023e6,0.71605337,0.75926834
3.418024e6,0.76967865,0.90704554
3.418025e6,0.9150144,0.99085855
3.418026e6,0.8240709,0.829393
3.418027e6,0.61200887,0.6624943
3.418028e6,0.7226973,0.8672098
3.418029e6,0.71457237,0.8271072
3.418031e6,1.1499244,1.0533003
3.418032e6,0.85945046,0.8230769
3.418033e6,0.99550414,0.85032487
3.418034e6,0.98174536,0.89894056
3.418035e6,0.8948114,0.9110006
3.418036e6,1.7114908,1.393966
3.418037e6,0.66424364,0.6823623
3.418038e6,1.2287748,1.1544287
3.418039e6,1.2218384,1.2840767
3.41804e6,1.1321077,1.0640577
3.418041e6,0.988316,0.85704833
3.418042e6,1.3373463,1.2709382
3.418043e6,1.2554461,1.2571039
3.418044e6,0.5595102,0.6667999
3.418045e6,0.87424356,0.9025956
3.418046e6,1.429545,1.2179396
3.418047e6,0.7929513,0.876263
3.418048e6,0.9545902,0.93610483
3.418049e6,0.9184633,0.9945317
3.41805e6,0.9156945,0.9826182
3.418051e6,0.817465,0.7540303
3.418052e6,1.0859207,1.0317438
3.418053e6,1.0679097,0.9757863
3.418054e6,0.9331358,0.9619419
3.418055e6,0.9388874,0.9388177
3.418056e6,0.98209894,0.91635597
3.418057e6,1.2779888,1.170618
3.418058e6,0.7064798,0.80632293
3.418059e6,1.0177609,0.96223164
3.41806e6,0.8262975,1.0112718
3.418061e6,0.8749741,0.96304005
3.418062e6,0.70019484,0.9811665
3.418063e6,1.0288553,1.0754054
3.418064e6,0.8621975,0.83032995
3.418065e6,,
3.701001e6,,
3.701002e6,,
3.701005e6,,
3.701006e6,,
3.701012e6,,
3.701017e6,,
3.701026e6,,
3.701031e6,,
3.701032e6,,
3.701039e6,,
3.701041e6,,
3.70105e6,,
3.701054e6,,
3.701056e6,,
3.701058e6,,
3.701059e6,,
3.702001e6,,
3.702002e6,,
3.702003e6,,
3.702004e6,,
3.702005e6,,
3.702006e6,,
3.702007e6,,
3.702008e6,,
3.702009e6,,
3.70201e6,,
3.702011e6,,
3.702012e6,,
3.702013e6,,
3.702014e6,,
3.702015e6,,
3.702016e6,,
3.702017e6,,
3.702018e6,,
3.702019e6,,
3.70202e6,,
3.702021e6,,
3.702022e6,,
3.702023e6,,
3.702024e6,,
3.702025e6,,
3.702026e6,,
3.702027e6,,
3.702028e6,,
3.702029e6,,
3.70203e6,,
3.702031e6,,
3.702032e6,,
3.702033e6,,
3.702034e6,,
3.702035e6,,
3.702036e6,,
3.702037e6,,
3.702038e6,,
3.702039e6,,
3.70204e6,,
3.702041e6,,
3.702042e6,,
3.702043e6,,
3.702044e6,,
3.702045e6,,
3.702047e6,,
3.702048e6,,
3.702049e6,,
3.70205e6,,
3.702051e6,,
3.702052e6,,
3.702053e6,,
3.702054e6,,
3.702055e6,,
3.702056e6,,
3.702057e6,,
3.702058e6,,
3.702059e6,,
3.70206e6,,
3.703001e6,,
3.703002e6,,
3.703003e6,,
3.703004e6,,
3.703005e6,,
3.703006e6,,
3.703007e6,,
3.703008e6,,
3.703009e6,,
3.70301e6,,
3.703011e6,,
3.703012e6,,
3.703013e6,,
3.703014e6,,
3.703015e6,,
3.703016e6,,
3.703017e6,,
3.703018e6,,
3.703019e6,,
3.70302e6,,
3.703021e6,,
3.703022e6,,
3.703023e6,,
3.703024e6,,
3.703025e6,,
3.703026e6,,
3.703027e6,,
3.703028e6,,
3.703029e6,,
3.703031e6,,
3.703032e6,,
3.703033e6,,
3.703034e6,,
3.703035e6,,
3.703036e6,,
3.703037e6,,
3.703038e6,,
3.703039e6,,
3.70304e6,,
3.703041e6,,
3.703042e6,,
3.703043e6,,
3.703045e6,,
3.703047e6,,
3.703049e6,,
3.70305e6,,
3.703051e6,,
3.703052e6,,
3.703053e6,,
3.703054e6,,
3.703055e6,,
3.703056e6,,
3.703057e6,,
3.703058e6,,
3.703059e6,,
3.70306e6,,
3.704001e6,,
3.704002e6,,
3.704003e6,,
3.704004e6,,
3.704005e6,,
3.704006e6,,
3.704007e6,,
3.704008e6,,
3.704009e6,,
3.70401e6,,
3.704011e6,,
3.704012e6,,
3.704013e6,,
3.704014e6,,
3.704015e6,,
3.704016e6,,
3.704017e6,,
3.704018e6,,
3.704019e6,,
3.70402e6,,
3.704021e6,,
3.704022e6,,
3.704023e6,,
3.704024e6,,
3.704025e6,,
3.704026e6,,
3.704027e6,,
3.704028e6,,
3.704029e6,,
3.70403e6,,
3.704031e6,,
3.704032e6,,
3.704033e6,,
3.704034e6,,
3.704035e6,,
3.704036e6,,
3.704037e6,,
3.704038e6,,
3.704039e6,,
3.70404e6,,
3.704041e6,,
3.704042e6,,
3.704043e6,,
3.704044e6,,
3.704045e6,,
3.704046e6,,
3.704047e6,,
3.704048e6,,
3.704049e6,,
3.70405e6,,
3.704051e6,,
3.704052e6,,
3.704053e6,,
3.704054e6,,
3.704055e6,,
3.704056e6,,
3.704057e6,,
3.704058e6,,
3.704059e6,,
3.70406e6,,
3.705001e6,,
3.705002e6,,
3.705003e6,,
3.705004e6,,
3.705005e6,,
3.705006e6,,
3.705007e6,,
3.705008e6,,
3.705009e6,,
3.70501e6,,
3.705011e6,,
3.705012e6,,
3.705013e6,,
3.705014e6,,
3.705015e6,,
3.705016e6,,
3.705017e6,,
3.705018e6,,
3.705019e6,,
3.70502e6,,
3.705021e6,,
3.705022e6,,
3.705023e6,,
3.705024e6,,
3.705025e6,,
3.705026e6,,
3.705027e6,,
3.705028e6,,
3.705029e6,,
3.70503e6,,
3.705031e6,,
3.705032e6,,
3.705033e6,,
3.705034e6,,
3.705035e6,,
3.705036e6,,
3.705037e6,,
3.705038e6,,
3.705039e6,,
3.70504e6,,
3.705041e6,,
3.705042e6,,
3.705043e6,,
3.705044e6,,
3.705045e6,,
3.705046e6,,
3.705047e6,,
3.705048e6,,
3.705049e6,,
3.70505e6,,
3.705051e6,,
3.705053e6,,
3.705054e6,,
3.705055e6,,
3.705056e6,,
3.705057e6,,
3.705058e6,,
3.705059e6,,
3.70506e6,,
3.706001e6,,
3.706002e6,,
3.706003e6,,
3.706004e6,,
3.706005e6,,
3.706006e6,,
3.706007e6,,
3.706008e6,,
3.706009e6,,
3.70601e6,,
3.706011e6,,
3.706012e6,,
3.706013e6,,
3.706014e6,,
3.706015e6,,
3.706016e6,,
3.706017e6,,
3.706018e6,,
3.706019e6,,
3.70602e6,,
3.706021e6,,
3.706022e6,,
3.706023e6,,
3.706024e6,,
3.706025e6,,
3.706026e6,,
3.706027e6,,
3.706028e6,,
3.706029e6,,
3.70603e6,,
3.706031e6,,
3.706032e6,,
3.706033e6,,
3.706034e6,,
3.706035e6,,
3.706036e6,,
3.706037e6,,
3.706038e6,,
3.706039e6,,
3.70604e6,,
3.706041e6,,
3.706042e6,,
3.706043e6,,
3.706045e6,,
3.706046e6,,
3.706047e6,,
3.706048e6,,
3.706049e6,,
3.70605e6,,
3.706051e6,,
3.706052e6,,
3.706053e6,,
3.706054e6,,
3.706055e6,,
3.706056e6,,
3.706057e6,,
3.706058e6,,
3.706059e6,,
3.70606e6,,
3.707001e6,,
3.707002e6,,
3.707003e6,,
3.707004e6,,
3.707005e6,,
3.707006e6,,
3.707007e6,,
3.707008e6,,
3.707009e6,,
3.70701e6,,
3.707011e6,,
3.707012e6,,
3.707013e6,,
3.707014e6,,
3.707015e6,,
3.707016e6,,
3.707017e6,,
3.707018e6,,
3.707019e6,,
3.70702e6,,
3.707021e6,,
3.707022e6,,
3.707023e6,,
3.707024e6,,
3.707025e6,,
3.707026e6,,
3.707027e6,,
3.707028e6,,
3.707029e6,,
3.70703e6,,
3.707031e6,,
3.707032e6,,
3.707033e6,,
3.707034e6,,
3.707035e6,,
3.707036e6,,
3.707037e6,,
3.707038e6,,
3.707039e6,,
3.70704e6,,
3.707041e6,,
3.707042e6,,
3.707043e6,,
3.707044e6,,
3.707045e6,,
3.707046e6,,
3.707047e6,,
3.707048e6,,
3.707049e6,,
3.70705e6,,
3.707051e6,,
3.707052e6,,
3.707053e6,,
3.707054e6,,
3.707055e6,,
3.707056e6,,
3.707057e6,,
3.707058e6,,
3.707059e6,,
3.70706e6,,
3.708001e6,,
3.708002e6,,
3.708003e6,,
3.708004e6,,
3.708005e6,,
3.708006e6,,
3.708007e6,,
3.708008e6,,
3.708009e6,,
3.70801e6,,
3.708011e6,,
3.708012e6,,
3.708013e6,,
3.708014e6,,
3.708015e6,,
3.708016e6,,
3.708017e6,,
3.708018e6,,
3.708019e6,,
3.70802e6,,
3.708021e6,,
3.708022e6,,
3.708023e6,,
3.708024e6,,
3.708025e6,,
3.708026e6,,
3.708027e6,,
3.708028e6,,
3.708029e6,,
3.70803e6,,
3.708031e6,,
3.708032e6,,
3.708033e6,,
3.708034e6,,
3.708035e6,,
3.708036e6,,
3.708037e6,,
3.708038e6,,
3.708039e6,,
3.70804e6,,
3.708041e6,,
3.708042e6,,
3.708043e6,,
3.708044e6,,
3.708045e6,,
3.708046e6,,
3.708047e6,,
3.708048e6,,
3.708049e6,,
3.70805e6,,
3.708051e6,,
3.708052e6,,
3.708053e6,,
3.708054e6,,
3.708055e6,,
3.708056e6,,
3.708057e6,,
3.708058e6,,
3.708059e6,,
3.70806e6,,
3.709001e6,,
3.709002e6,,
3.709003e6,,
3.709004e6,,
3.709005e6,,
3.709006e6,,
3.709007e6,,
3.709008e6,,
3.709009e6,,
3.70901e6,,
3.709011e6,,
3.709012e6,,
3.709013e6,,
3.709014e6,,
3.709015e6,,
3.709016e6,,
3.709017e6,,
3.709018e6,,
3.709019e6,,
3.70902e6,,
3.709021e6,,
3.709022e6,,
3.709023e6,,
3.709024e6,,
3.709025e6,,
3.709026e6,,
3.709027e6,,
3.709028e6,,
3.709029e6,,
3.70903e6,,
3.709031e6,,
3.709032e6,,
3.709033e6,,
3.709034e6,,
3.709035e6,,
3.709036e6,,
3.709037e6,,
3.709038e6,,
3.709039e6,,
3.70904e6,,
3.709041e6,,
3.709042e6,,
3.709043e6,,
3.709044e6,,
3.709045e6,,
3.709046e6,,
3.709047e6,,
3.709048e6,,
3.709049e6,,
3.70905e6,,
3.709051e6,,
3.709052e6,,
3.709053e6,,
3.709054e6,,
3.709055e6,,
3.709056e6,,
3.709057e6,,
3.709058e6,,
3.709059e6,,
3.70906e6,,
3.710001e6,,
3.710002e6,,
3.710003e6,,
3.710004e6,,
3.710005e6,,
3.710006e6,,
3.710007e6,,
3.710008e6,,
3.710009e6,,
3.71001e6,,
3.710011e6,,
3.710012e6,,
3.710013e6,,
3.710014e6,,
3.710015e6,,
3.710016e6,,
3.710017e6,,
3.710018e6,,
3.710019e6,,
3.71002e6,,
3.710021e6,,
3.710022e6,,
3.710023e6,,
3.710024e6,,
3.710025e6,,
3.710026e6,,
3.710027e6,,
3.710028e6,,
3.710029e6,,
3.71003e6,,
3.710031e6,,
3.710032e6,,
3.710033e6,,
3.710034e6,,
3.710035e6,,
3.710036e6,,
3.710037e6,,
3.710038e6,,
3.710039e6,,
3.71004e6,,
3.710041e6,,
3.710042e6,,
3.710043e6,,
3.710044e6,,
3.710045e6,,
3.710046e6,,
3.710047e6,,
3.710048e6,,
3.710049e6,,
3.71005e6,,
3.710051e6,,
3.710052e6,,
3.710053e6,,
3.710054e6,,
3.710055e6,,
3.710056e6,,
3.710057e6,,
3.710058e6,,
3.710059e6,,
3.71006e6,,
3.711001e6,,
3.711002e6,,
3.711003e6,,
3.711004e6,,
3.711005e6,,
3.711006e6,,
3.711007e6,,
3.711008e6,,
3.711009e6,,
3.71101e6,,
3.711011e6,,
3.711012e6,,
3.711013e6,,
3.711014e6,,
3.711015e6,,
3.711016e6,,
3.711017e6,,
3.711018e6,,
3.711019e6,,
3.71102e6,,
3.711021e6,,
3.711022e6,,
3.711024e6,,
3.711025e6,,
3.711026e6,,
3.711027e6,,
3.711028e6,,
3.711029e6,,
3.71103e6,,
3.711031e6,,
3.711032e6,,
3.711033e6,,
3.711034e6,,
3.711035e6,,
3.711036e6,,
3.711037e6,,
3.711038e6,,
3.711039e6,,
3.71104e6,,
3.711041e6,,
3.711042e6,,
3.711043e6,,
3.711044e6,,
3.711045e6,,
3.711046e6,,
3.711047e6,,
3.711048e6,,
3.711049e6,,
3.71105e6,,
3.711051e6,,
3.711052e6,,
3.711054e6,,
3.711055e6,,
3.711056e6,,
3.711057e6,,
3.711058e6,,
3.711059e6,,
3.712001e6,,
3.712002e6,,
3.712003e6,,
3.712004e6,,
3.712005e6,,
3.712006e6,,
3.712007e6,,
3.712008e6,,
3.712009e6,,
3.71201e6,,
3.712011e6,,
3.712012e6,,
3.712013e6,,
3.712014e6,,
3.712015e6,,
3.712016e6,,
3.712017e6,,
3.712018e6,,
3.712019e6,,
3.71202e6,,
3.712021e6,,
3.712022e6,,
3.712023e6,,
3.712024e6,,
3.712025e6,,
3.712026e6,,
3.712027e6,,
3.712028e6,,
3.712029e6,,
3.71203e6,,
3.712031e6,,
3.712032e6,,
3.712033e6,,
3.712034e6,,
3.712035e6,,
3.712036e6,,
3.712037e6,,
3.712038e6,,
3.712039e6,,
3.71204e6,,
3.712041e6,,
3.712042e6,,
3.712043e6,,
3.712044e6,,
3.712045e6,,
3.712046e6,,
3.712047e6,,
3.712048e6,,
3.712049e6,,
3.71205e6,,
3.712051e6,,
3.712052e6,,
3.712053e6,,
3.712054e6,,
3.712055e6,,
3.712056e6,,
3.712057e6,,
3.712058e6,,
