hhid,TFPRfe,TFPQfe
3.712012e6,,
3.712013e6,,
3.712014e6,,
3.712015e6,,
3.712016e6,,
3.712017e6,,
3.712018e6,,
3.712019e6,,
3.71202e6,,
3.712021e6,,
3.712022e6,,
3.712023e6,,
3.712024e6,,
3.712025e6,,
3.712026e6,,
3.712027e6,,
3.712028e6,,
3.712029e6,,
3.71203e6,,
3.712031e6,,
3.712032e6,,
3.712033e6,,
3.712034e6,,
3.712035e6,,
3.712036e6,,
3.712037e6,,
3.712038e6,,
3.712039e6,,
3.71204e6,,
3.712041e6,,
3.712042e6,,
3.712043e6,,
3.712044e6,,
3.712045e6,,
3.712046e6,,
3.712047e6,,
3.712048e6,,
3.712049e6,,
3.71205e6,,
3.712051e6,,
3.712052e6,,
3.712053e6,,
3.712054e6,,
3.712055e6,,
3.712056e6,,
3.712057e6,,
3.712058e6,,
3.712059e6,,
3.71206e6,,
3.713001e6,,
3.713002e6,,
3.713003e6,,
3.713004e6,,
3.713005e6,,
3.713006e6,,
3.713007e6,,
3.713008e6,,
3.713009e6,,
3.71301e6,,
3.713011e6,,
3.713012e6,,
3.713013e6,,
3.713014e6,,
3.713015e6,,
3.713016e6,,
3.713017e6,,
3.713018e6,,
3.713019e6,,
3.71302e6,,
3.713021e6,,
3.713022e6,,
3.713023e6,,
3.713024e6,,
3.713025e6,,
3.713026e6,,
3.713027e6,,
3.713028e6,,
3.713029e6,,
3.71303e6,,
3.713031e6,,
3.713032e6,,
3.713033e6,,
3.713034e6,,
3.713035e6,,
3.713036e6,,
3.713037e6,,
3.713038e6,,
3.713039e6,,
3.71304e6,,
3.713041e6,,
3.713042e6,,
3.713043e6,,
3.713044e6,,
3.713045e6,,
3.713046e6,,
3.713047e6,,
3.713048e6,,
3.713049e6,,
3.71305e6,,
3.713051e6,,
3.713052e6,,
3.713053e6,,
3.713054e6,,
3.713055e6,,
3.713056e6,,
3.713057e6,,
3.713058e6,,
3.713059e6,,
3.71306e6,,
3.714001e6,,
3.714002e6,,
3.714003e6,,
3.714004e6,,
3.714005e6,,
3.714006e6,,
3.714007e6,,
3.714008e6,,
3.714009e6,,
3.71401e6,,
3.714011e6,,
3.714012e6,,
3.714013e6,,
3.714014e6,,
3.714015e6,,
3.714016e6,,
3.714017e6,,
3.714018e6,,
3.714019e6,,
3.71402e6,,
3.714021e6,,
3.714022e6,,
3.714023e6,,
3.714024e6,,
3.714025e6,,
3.714026e6,,
3.714027e6,,
3.714028e6,,
3.714029e6,,
3.71403e6,,
3.714031e6,,
3.714032e6,,
3.714033e6,,
3.714034e6,,
3.714035e6,,
3.714036e6,,
3.714037e6,,
3.714038e6,,
3.714039e6,,
3.71404e6,,
3.714041e6,,
3.714042e6,,
3.714043e6,,
3.714044e6,,
3.714045e6,,
3.714046e6,,
3.714047e6,,
3.714048e6,,
3.714049e6,,
3.71405e6,,
3.714051e6,,
3.714052e6,,
3.714053e6,,
3.714054e6,,
3.714055e6,,
3.714056e6,,
3.714057e6,,
3.714058e6,,
3.714059e6,,
3.71406e6,,
3.715001e6,,
3.715002e6,,
3.715003e6,,
3.715004e6,,
3.715005e6,,
3.715006e6,,
3.715007e6,,
3.715008e6,,
3.715009e6,,
3.71501e6,,
3.715011e6,,
3.715012e6,,
3.715013e6,,
3.715014e6,,
3.715015e6,,
3.715016e6,,
3.715017e6,,
3.715018e6,,
3.715019e6,,
3.71502e6,,
3.715021e6,,
3.715022e6,,
3.715023e6,,
3.715024e6,,
3.715025e6,,
3.715026e6,,
3.715027e6,,
3.715028e6,,
3.715029e6,,
3.71503e6,,
3.715031e6,,
3.715032e6,,
3.715033e6,,
3.715034e6,,
3.715035e6,,
3.715036e6,,
3.715037e6,,
3.715038e6,,
3.715039e6,,
3.71504e6,,
3.715041e6,,
3.715042e6,,
3.715043e6,,
3.715044e6,,
3.715045e6,,
3.715046e6,,
3.715047e6,,
3.715048e6,,
3.715049e6,,
3.71505e6,,
3.715051e6,,
3.715052e6,,
3.715053e6,,
3.715054e6,,
3.715055e6,,
3.715056e6,,
3.715057e6,,
3.715058e6,,
3.715059e6,,
3.71506e6,,
3.716001e6,,
3.716002e6,,
3.716003e6,,
3.716004e6,,
3.716005e6,,
3.716006e6,,
3.716007e6,,
3.716008e6,,
3.716009e6,,
3.71601e6,,
3.716011e6,,
3.716012e6,,
3.716013e6,,
3.716014e6,,
3.716015e6,,
3.716016e6,,
3.716017e6,,
3.716018e6,,
3.716019e6,,
3.71602e6,,
3.716021e6,,
3.716022e6,,
3.716023e6,,
3.716024e6,,
3.716025e6,,
3.716026e6,,
3.716027e6,,
3.716028e6,,
3.716029e6,,
3.71603e6,,
3.716031e6,,
3.716032e6,,
3.716033e6,,
3.716034e6,,
3.716035e6,,
3.716036e6,,
3.716037e6,,
3.716038e6,,
3.716039e6,,
3.71604e6,,
3.716041e6,,
3.716042e6,,
3.716045e6,,
3.716046e6,,
3.716047e6,,
3.716048e6,,
3.716049e6,,
3.71605e6,,
3.716051e6,,
3.716052e6,,
3.716053e6,,
3.716054e6,,
3.716055e6,,
3.716056e6,,
3.716057e6,,
3.716058e6,,
3.716059e6,,
3.71606e6,,
4.101001e6,2.0118883,1.3032025
4.101002e6,0.8921862,0.8571297
4.101003e6,0.7346111,0.72535336
4.101007e6,2.1887496,1.4479376
4.101008e6,1.5017415,1.135942
4.10101e6,1.890116,1.4519324
4.101011e6,0.8921712,0.84177727
4.101012e6,0.7542655,0.66920674
4.101013e6,0.5743344,1.0716155
4.101015e6,0.5644041,0.7127198
4.101016e6,2.233247,1.3808051
4.101017e6,2.0681007,1.2445347
4.101019e6,1.2413346,0.9383292
4.10102e6,0.9879876,0.9604137
4.101021e6,1.6074516,1.1744863
4.101022e6,2.0452151,1.821253
4.101023e6,1.1387719,1.0440077
4.101024e6,,
4.101025e6,0.47544685,0.83102894
4.101026e6,1.5971957,1.226004
4.101027e6,1.7381042,1.484001
4.101028e6,1.2267091,1.2196379
4.101029e6,1.5935401,0.6948752
4.10103e6,1.5619957,1.3560195
4.101031e6,2.3476722,1.8197829
4.101032e6,1.1907172,1.2363496
4.101036e6,0.8313665,0.9383497
4.101038e6,1.2995375,1.5187949
4.10104e6,,
4.101041e6,1.0699319,1.2780342
4.101044e6,2.0165257,1.6097964
4.101045e6,1.5725194,1.214316
4.101046e6,0.96133566,0.79925007
4.101047e6,0.96346253,0.74680567
4.101048e6,0.7516018,0.72002155
4.101049e6,0.7683619,0.689984
4.10105e6,1.0848372,0.9081295
4.101051e6,1.349047,0.89687055
4.101052e6,0.73844236,0.8100649
4.101053e6,1.1601139,0.7994405
4.101054e6,1.9433525,1.3225183
4.101055e6,2.065002,1.0834025
4.101058e6,1.1320925,0.9195493
4.10106e6,,
4.101061e6,1.6719773,1.1631231
4.101063e6,0.7981278,0.7421246
4.101064e6,0.7208934,0.70103747
4.101065e6,0.83380306,0.7491257
4.101066e6,0.68716043,0.6693437
4.101067e6,0.40884292,0.40060547
4.101068e6,0.91114,0.8183278
4.101069e6,0.49653465,0.4617734
4.10107e6,1.1369456,0.84865105
4.101071e6,0.7924155,0.67667156
4.101075e6,0.7246513,0.58390707
4.101076e6,0.54172814,0.58692497
4.101079e6,0.80332416,0.81414366
4.10108e6,0.46048146,0.5009539
4.101083e6,0.72677237,0.7022071
4.101084e6,0.3638084,0.5630898
4.101086e6,1.009139,0.77009404
4.101087e6,0.84116733,0.8805895
4.101089e6,0.39951888,0.4884639
4.101091e6,1.3700505,1.0661745
4.101092e6,1.3901569,1.1086786
4.101093e6,1.1861894,0.9860758
4.101094e6,,
4.101095e6,1.6616564,1.1534349
4.101097e6,0.59009904,0.64217186
4.101098e6,1.2033565,0.9029216
4.102001e6,1.3972788,1.122206
4.102002e6,0.9290175,0.9322799
4.102003e6,1.2719928,1.0766524
4.102004e6,1.1738572,1.0490829
4.102005e6,1.5786809,1.2728623
4.102006e6,1.348649,1.1053687
4.102007e6,1.2060882,0.9194313
4.102008e6,1.2043849,1.0270929
4.102009e6,0.76662785,0.836409
4.10201e6,1.3618345,1.1466657
4.102011e6,0.86624205,0.6923114
4.102012e6,1.4496492,1.0713104
4.102013e6,1.863781,1.1705652
4.102014e6,1.461788,1.0528446
4.102015e6,1.5624552,1.0180242
4.102016e6,4.224615,2.1712377
4.102017e6,1.0750014,0.9524167
4.102018e6,1.1982819,1.0561116
4.102019e6,1.8905672,1.2973987
4.102021e6,1.4864104,1.2036777
4.102022e6,0.9069874,1.0276325
4.102023e6,1.546448,1.3464757
4.102024e6,0.6559642,0.72298366
4.102025e6,1.3348637,1.2429268
4.102026e6,1.5543996,1.270816
4.102027e6,1.3645806,1.1499449
4.102028e6,1.1470171,0.92042416
4.102029e6,1.0561391,1.0617653
4.10203e6,1.3665396,1.0691333
4.102031e6,1.1800034,1.1038582
4.102032e6,0.9966357,0.989665
4.102033e6,0.66869915,0.77360255
4.102034e6,1.3342167,1.1347195
4.102035e6,1.3837205,1.4765047
4.102036e6,1.0599773,1.0199931
4.102037e6,1.2144594,1.123302
4.102038e6,1.9005857,1.3843077
4.102039e6,1.2354605,1.0958546
4.10204e6,0.92565364,0.96568364
4.102041e6,1.0831794,0.8604816
4.102042e6,1.2103906,0.8602402
4.102043e6,1.8616004,1.2609265
4.102044e6,0.9022117,0.7460728
4.102045e6,1.5338702,1.1008193
4.102046e6,1.1185678,0.8904912
4.102047e6,1.1821396,0.84290534
4.102048e6,1.6495246,1.169854
4.102049e6,1.4798825,1.0163444
4.10205e6,0.27477905,0.469214
4.102051e6,1.3671498,1.1370658
4.102052e6,0.7472452,0.7230526
4.102053e6,0.91413295,0.86703694
4.102054e6,1.487671,1.1359023
4.102055e6,1.3487068,1.0997638
4.102056e6,1.6636536,1.1949506
4.102057e6,1.8892999,1.1780382
4.102058e6,1.7097703,1.1820104
4.102059e6,0.82646084,0.7195757
4.10206e6,1.0345513,0.87242985
4.102061e6,1.6452948,1.0894613
4.102062e6,2.1462398,1.601801
4.102063e6,1.5319203,0.9637605
4.102064e6,,
4.102065e6,,
4.102066e6,,
4.103003e6,1.3571771,0.93413824
4.103004e6,1.351441,0.9105043
4.103008e6,1.0121758,0.70090026
4.10301e6,1.4860094,0.8913788
4.103015e6,1.3372836,0.8435557
4.103016e6,0.8567424,0.6481999
4.103017e6,1.6109393,1.0422959
4.103018e6,1.347477,0.7619775
4.103021e6,1.7293415,1.1061876
4.103022e6,1.5223818,1.0433799
4.103023e6,0.99364406,0.78162295
4.103024e6,0.7486044,0.6740939
4.103025e6,1.2189518,0.7718175
4.103026e6,1.1376219,0.8827363
4.103027e6,1.3340313,0.83525467
4.103028e6,1.3318951,0.8735129
4.103029e6,0.61357254,0.5134782
4.10303e6,0.772373,0.60927886
4.103031e6,0.75958794,0.611752
4.103032e6,0.31009036,0.4075457
4.103033e6,0.4334168,0.5003409
4.103034e6,0.56103057,0.69674385
4.103035e6,0.66638887,0.77307105
4.103036e6,0.70078653,0.5791833
4.103037e6,0.21164005,0.32280418
4.103038e6,0.86732596,0.85211366
4.103039e6,0.67236763,0.64345396
4.10304e6,0.7396327,0.65295833
4.103041e6,0.4287748,0.4921395
4.103042e6,0.52906835,0.67683494
4.103043e6,0.56842464,0.6086023
4.103044e6,0.8527479,0.8442555
4.103045e6,0.8032914,0.93624526
4.103046e6,0.58728665,0.7451915
4.103047e6,0.98391646,1.0943941
4.103048e6,1.2630069,1.2478938
4.103049e6,0.4433737,0.6877851
4.10305e6,0.49794903,0.59298486
4.103051e6,0.6302822,0.70007473
4.103052e6,0.76706415,0.8319733
4.103053e6,0.8316734,0.7909362
4.103054e6,0.73285717,0.75948143
4.103055e6,0.35767087,0.4680447
4.103056e6,1.137874,0.968065
4.103057e6,0.75119585,0.8676305
4.103059e6,1.2279414,1.2281548
4.10306e6,0.966326,0.884207
4.103061e6,0.7628833,0.8048871
4.103062e6,1.0084136,1.0219162
4.103063e6,0.39431432,0.47562504
4.103065e6,0.7684475,0.82131433
4.103066e6,0.9276658,1.1442033
4.103067e6,1.0228609,0.97674847
4.103069e6,1.5096424,1.2337304
4.10307e6,0.6479756,0.6846173
4.103071e6,1.0379969,0.966914
4.103072e6,1.2547591,1.0112363
4.103073e6,0.72344667,0.7290932
4.103074e6,0.8087142,0.727964
4.103075e6,1.317391,1.0679139
4.103076e6,0.71845555,0.87762177
4.103077e6,0.8790356,1.1012849
4.103078e6,1.0172766,1.1150179
4.103079e6,0.74732155,0.9633876
4.10308e6,0.574342,0.7615142
4.103081e6,0.53471583,0.58149177
4.103082e6,0.7488228,0.8369706
4.103083e6,0.46868828,0.58648753
4.103084e6,0.5597305,0.76601464
4.103085e6,0.61270803,0.73222756
4.103086e6,0.9987695,1.2932479
4.103087e6,0.6361033,0.70625407
4.103088e6,0.791629,0.94248694
4.104001e6,1.723761,1.2165278
4.104002e6,1.2923305,1.0625354
4.104003e6,2.5210621,1.6761111
4.104004e6,2.070331,1.4525803
4.104005e6,1.5044626,1.1668967
4.104006e6,1.2038121,1.1923585
4.104007e6,1.7137758,1.3518271
4.104008e6,2.7917302,1.69034
4.104009e6,2.1418874,1.5655154
4.10401e6,4.7248054,2.5574734
4.104011e6,4.648259,2.276528
4.104012e6,2.5690663,1.6797419
4.104013e6,,
4.104014e6,2.4788144,1.775033
4.104015e6,0.44932124,0.5936653
4.104016e6,2.0846925,1.4224348
4.104017e6,1.6653366,1.2476466
4.104018e6,1.7146199,1.3948663
4.104019e6,1.4136996,1.1129392
4.10402e6,4.410039,2.2401297
4.104021e6,1.9769142,1.4083194
4.104022e6,1.1290032,1.0040989
4.104023e6,2.5978768,1.7068985
4.104024e6,2.2571352,1.6646622
4.104025e6,1.6274376,1.227816
4.104026e6,1.7182665,1.2121522
4.104027e6,1.4673284,1.2367996
4.104028e6,1.9408631,1.4634875
4.104029e6,2.1517386,1.516521
4.10403e6,1.7739729,1.3132467
4.104031e6,5.4316044,2.5555506
4.104032e6,1.9808812,1.5073156
4.104033e6,3.471809,2.0041769
4.104034e6,0.7180513,0.7885438
4.104035e6,2.6094477,1.6979423
4.104036e6,1.124276,0.954528
4.104037e6,2.2013962,1.4324752
4.104038e6,1.1408811,0.97966254
4.104039e6,1.4862078,1.2412854
4.10404e6,2.2901506,1.3981397
4.104041e6,1.4893911,1.279623
4.104042e6,2.4349918,1.5961473
4.104043e6,1.7387606,1.2750454
4.104044e6,2.3370287,1.6024818
4.104045e6,2.0334785,1.4225783
4.104046e6,0.8401244,0.90394515
4.104047e6,1.1322309,1.2207766
4.104048e6,2.1198905,1.510026
4.104049e6,2.2309158,1.4331527
4.10405e6,2.1998484,1.3937359
4.104051e6,4.491553,2.2971373
4.104052e6,2.822895,1.7163767
4.104053e6,4.196112,2.1697252
4.104054e6,3.783114,2.0991678
4.104055e6,1.5558602,1.2804247
4.104056e6,2.9513297,1.8303807
4.104057e6,1.7836821,1.1964344
4.104058e6,3.103962,1.8974092
4.104059e6,1.8388646,1.3606015
4.10406e6,2.5866508,1.6646966
4.104061e6,2.0184908,1.4384427
4.104062e6,1.9453887,1.4406958
4.104063e6,1.4631429,1.248716
4.104064e6,0.8061004,0.884899
4.104065e6,1.827811,1.3656784
4.104066e6,2.1952188,1.5623951
4.104067e6,2.1599538,1.5238512
4.104068e6,1.4077789,1.0440611
4.104069e6,1.6270173,1.4259882
4.10407e6,1.322601,1.1496564
4.104071e6,,
4.104072e6,,
4.104073e6,,
4.104074e6,,
4.105001e6,0.5432916,0.6256613
4.105002e6,0.4383357,0.49783602
4.105003e6,0.55874956,0.61127365
4.105004e6,0.65465206,0.6940923
4.105005e6,0.58821964,0.61678433
4.105006e6,0.7391315,0.6915918
4.105007e6,0.74789923,0.7290896
4.105008e6,0.5948025,0.6357209
4.105009e6,0.53010494,0.6336009
4.10501e6,0.9190792,0.84156626
4.105011e6,1.0301356,0.8817288
4.105012e6,0.5121587,0.5619698
4.105013e6,0.5897369,0.62360805
4.105014e6,0.641515,0.6461265
4.105015e6,0.6662618,0.6554508
4.105016e6,0.6554958,0.6735705
4.105017e6,0.74876904,0.71734667
4.105018e6,0.6925404,0.6935645
4.105019e6,0.61530906,0.52512395
4.10502e6,0.67792785,0.6897419
4.105021e6,1.0091085,0.82950824
4.105022e6,0.70722103,0.66960627
4.105023e6,0.6662471,0.6247651
4.105024e6,0.83309555,0.71533436
4.105025e6,1.1181524,0.53621024
4.105026e6,0.77133214,0.88059604
4.105027e6,0.7567678,0.7619804
4.105028e6,0.8303758,0.82662034
4.105029e6,0.9166466,0.7565446
4.10503e6,0.6127638,0.62304676
4.105031e6,,
4.105032e6,0.9702965,0.74089426
4.105033e6,1.3093404,0.88513935
4.105034e6,1.1289872,0.82806844
4.105035e6,0.7903714,0.68541294
4.105036e6,0.68666595,0.6379318
4.105037e6,0.68510026,0.6245126
4.105038e6,0.9158267,0.73968273
4.105039e6,0.6708012,0.6073308
4.10504e6,0.5471014,0.54753417
4.105041e6,0.32636505,0.4466994
4.105042e6,0.45631072,0.6167537
4.105043e6,0.5334359,0.6593106
4.105044e6,0.39428762,0.5354164
4.105045e6,0.4107294,0.5145766
4.105046e6,0.48712415,0.6415315
4.105047e6,0.47820374,0.5569761
4.105048e6,0.49485368,0.5672388
4.105049e6,0.8526265,0.67835045
4.10505e6,0.5780174,0.5979774
4.106001e6,0.3609823,0.48658642
4.106002e6,0.79618365,0.7939644
4.106003e6,0.6590898,0.69857985
4.106004e6,0.31201804,0.4861944
4.106005e6,0.7554455,0.7070574
4.106006e6,0.4727383,0.54831946
4.106007e6,0.32050976,0.44379658
4.106008e6,0.5075,0.6239134
4.106009e6,0.36599228,0.47271115
4.10601e6,0.9675107,0.8822892
4.106011e6,0.38659972,0.5048575
4.106012e6,0.3726011,0.49404997
4.106013e6,0.8045258,0.7840428
4.106014e6,0.30659235,0.43568656
4.106015e6,0.2834518,0.41120365
4.106016e6,0.26300284,0.3967891
4.106017e6,0.5187135,0.6211513
4.106018e6,0.32109305,0.44464836
4.106019e6,1.1131377,1.1847748
4.10602e6,0.72626024,0.7204661
4.106021e6,0.8355545,0.8243101
4.106022e6,0.39188305,0.5125622
4.106023e6,0.44402796,0.5824132
4.106024e6,0.56084013,0.6465684
4.106025e6,0.45976987,0.55087084
4.106026e6,0.2987042,0.4413042
4.106027e6,0.26228946,0.42360553
4.106028e6,0.77904254,0.71094966
4.106029e6,0.68632376,0.6971613
4.10603e6,0.38235393,0.48122585
4.106031e6,0.46392256,0.573781
4.106032e6,0.70886624,0.72321624
4.106033e6,0.28820154,0.4370509
4.106034e6,0.76672417,0.7991256
4.106035e6,0.34516475,0.42270783
4.106036e6,0.37764376,0.49823096
4.106037e6,0.28860617,0.46502465
4.106038e6,0.38140833,0.49942037
4.106039e6,0.6145121,0.80075395
4.10604e6,0.257355,0.44535568
4.106041e6,0.36051083,0.5013147
4.106042e6,0.43695214,0.5870613
4.106043e6,0.5367697,0.6875392
4.106044e6,0.34847796,0.48196688
4.106045e6,0.22296041,0.32158053
4.106046e6,0.73979247,0.6962255
4.106047e6,0.3768545,0.30454332
4.106048e6,0.27951506,0.40669358
4.106049e6,0.37771794,0.5493914
4.10605e6,0.41973507,0.6126196
4.106051e6,0.4306022,0.5945388
4.106052e6,0.8359833,0.87361014
4.106053e6,0.5226288,0.67739016
4.106054e6,0.6530233,0.77642804
4.106055e6,0.3338726,0.51554793
4.106056e6,0.30847338,0.4890395
4.106057e6,0.75242174,0.7958087
4.106058e6,0.6152881,0.7339218
4.106059e6,0.320748,0.57191247
4.10606e6,0.4424316,0.66697806
4.106061e6,0.89683765,0.94185096
4.106062e6,0.6093219,0.83201927
4.106063e6,0.5029398,0.61303127
4.106064e6,0.4347783,0.6570277
4.106065e6,0.48788688,0.70357955
4.106066e6,0.77635515,0.85821205
4.106067e6,0.80709255,1.0646936
4.106068e6,0.5220699,0.68549865
4.106069e6,0.6233978,0.71151745
4.10607e6,0.6554567,0.77645177
4.106071e6,0.24575429,0.344681
4.106072e6,0.2674377,0.39597854
4.106073e6,0.64645696,0.60617566
4.107001e6,0.25431907,0.45437163
4.107002e6,0.38484108,0.5882581
4.107003e6,1.1397251,1.1869795
4.107004e6,1.0461503,1.1470258
4.107005e6,1.6544781,1.3558594
4.107006e6,1.066184,1.0077461
4.107007e6,0.3962012,0.6767095
4.107009e6,1.4633327,1.5138849
4.10701e6,1.0539007,0.97060734
4.107011e6,0.8432895,1.0715636
4.107012e6,0.4882108,0.67508745
4.107013e6,0.794181,1.0704528
4.107014e6,0.7694794,0.96263576
4.107015e6,0.54935795,0.7931911
4.107016e6,0.5003926,0.9516994
4.107018e6,1.2868553,1.2641486
4.107019e6,1.2811627,1.3906806
4.10702e6,1.2205169,1.355115
4.107021e6,1.1320908,1.3547922
4.107022e6,0.6358309,0.9153136
4.107023e6,1.1183441,1.0956595
4.107024e6,0.55385876,0.81469375
4.107026e6,0.4917167,0.7070585
4.107027e6,1.6275669,1.4475719
4.107028e6,0.68378705,0.9363545
4.107029e6,0.96647656,1.1522135
4.107031e6,1.4076983,1.3592647
4.107033e6,1.6265094,1.3341075
4.107034e6,0.75586367,0.8202828
4.107035e6,1.5374376,1.3894774
4.107037e6,0.77713597,1.0034277
4.107038e6,1.2273506,1.1506304
4.107039e6,0.7767566,0.99919
4.10704e6,0.6488941,0.9227866
4.107041e6,0.8361668,0.99413437
4.107042e6,0.41847375,0.72200024
4.107043e6,0.4750873,0.8465733
4.107044e6,2.1327515,1.8113711
4.107045e6,0.35955927,0.6143949
4.107046e6,0.8052675,0.8607309
4.107047e6,0.28815702,0.48077807
4.107048e6,0.49137866,0.71120286
4.107049e6,1.9708331,1.6117566
4.10705e6,1.363064,1.1227837
4.107066e6,0.8550609,1.1225014
4.107073e6,0.91605496,1.1724764
4.107076e6,1.7507007,1.2740719
4.107077e6,0.42027172,0.44690773
4.107078e6,0.9018446,1.0700917
4.107079e6,0.59092236,0.9257153
4.10708e6,0.82588655,0.873893
4.107081e6,1.245658,1.0813453
4.107082e6,0.6088151,0.67478144
4.107083e6,0.3760439,0.49000093
4.107084e6,1.0981342,0.95104265
4.107085e6,0.259822,0.455172
4.107086e6,0.91654843,0.798124
4.107087e6,0.34128007,0.49782047
4.107088e6,1.6357455,1.6549059
4.107089e6,0.1756094,0.32327014
4.10709e6,0.9900732,0.94315386
4.107091e6,0.36506444,0.560548
4.107092e6,0.59596217,0.7515086
4.107094e6,0.65240955,0.7951407
4.107095e6,1.4651818,1.4201485
4.107096e6,2.213104,1.7009679
4.107097e6,0.63971657,0.61831594
4.107098e6,0.6440806,0.6598947
4.107099e6,1.2380762,0.9447474
4.1071e6,0.712068,0.7477252
4.107101e6,1.2487353,0.99550545
4.107102e6,0.3444293,0.5822577
4.108001e6,,
4.108002e6,,
4.108003e6,,
4.108004e6,,
4.108005e6,,
4.108006e6,,
4.108007e6,,
4.108008e6,,
4.108009e6,,
4.10801e6,,
4.108011e6,,
4.108012e6,,
4.108013e6,,
4.108014e6,,
4.108015e6,,
4.108016e6,,
4.108017e6,,
4.108018e6,,
4.108019e6,,
4.10802e6,,
4.108021e6,,
4.108022e6,,
4.108023e6,,
4.108024e6,,
4.108025e6,,
4.108026e6,,
4.108027e6,,
4.108028e6,,
4.108029e6,,
4.10803e6,,
4.108031e6,,
4.108032e6,,
4.108033e6,,
4.108034e6,,
4.108035e6,,
4.108036e6,,
4.108037e6,,
4.108038e6,,
4.108039e6,,
4.10804e6,,
4.108041e6,,
4.108042e6,,
4.108043e6,,
4.108044e6,,
4.108045e6,,
4.108046e6,,
4.108047e6,,
4.108048e6,,
4.108049e6,,
4.10805e6,,
4.108051e6,,
4.108052e6,,
4.108053e6,,
4.109002e6,0.42986003,0.489884
4.109003e6,1.0230544,0.7440946
4.109005e6,0.47421622,0.52859056
4.109006e6,0.7372661,0.7433979
4.109008e6,0.4724863,0.5394409
4.109009e6,0.5954976,0.6880752
4.10901e6,0.5777127,0.61874163
4.109012e6,0.42606202,0.50567764
4.109013e6,0.80820256,0.732556
4.109015e6,0.42844626,0.5294492
4.109016e6,0.7528831,0.7512438
4.109018e6,0.6749551,0.66868967
4.109019e6,0.42771122,0.5525679
4.10902e6,0.41526967,0.5050872
4.109022e6,0.7110747,0.8739308
4.109023e6,1.075068,0.92964673
4.109025e6,0.54821324,0.6190585
4.109026e6,0.7600599,0.7800611
4.109028e6,0.51224077,0.5661799
4.109029e6,0.7929686,0.8139978
4.10903e6,0.6581056,0.69475317
4.109032e6,0.61736286,0.73449874
4.109033e6,0.784091,0.8589623
4.109035e6,0.73512745,0.8637633
4.109036e6,0.7153708,0.7391709
4.109038e6,0.5554918,0.681954
4.109039e6,0.959302,0.9527737
4.10904e6,0.65073603,0.6594862
4.109042e6,0.5728449,0.67848784
4.109043e6,0.5933108,0.6929351
4.109045e6,0.75133413,0.66533583
4.109046e6,0.6933321,0.6754035
4.109048e6,0.7089147,0.80421823
4.109049e6,0.5797395,0.6862752
4.10905e6,0.98643905,0.89500785
4.109052e6,0.68970394,0.6650009
4.109053e6,0.6588359,0.7223836
4.109055e6,2.555398,1.401314
4.109056e6,0.5958791,0.7331207
4.109058e6,0.41647974,0.5515706
4.109059e6,0.6131599,0.71463954
4.10906e6,0.6735992,0.6664551
4.109062e6,0.5481385,0.679011
4.109063e6,0.59265727,0.70467937
4.109065e6,0.9356488,1.0378714
4.109066e6,0.5032,0.63952696
4.109068e6,1.1507465,1.0765437
4.109069e6,0.9115603,0.9040533
4.10907e6,,
4.109072e6,0.4435905,0.59063685
4.109073e6,0.7738735,0.75987536
4.109075e6,0.4313417,0.53035945
4.109076e6,0.386743,0.5171356
4.109077e6,0.51777005,0.6378266
4.109078e6,0.6981692,0.7145477
4.109079e6,0.49692994,0.59286386
4.109082e6,0.65191257,0.79156154
4.109083e6,0.66678625,0.7573458
4.109085e6,1.098892,0.9303259
4.109086e6,0.43141922,0.5468822
4.109088e6,0.5348271,0.68232167
4.109089e6,0.54677176,0.6233134
4.10909e6,0.5888766,0.625894
4.109092e6,0.56925946,0.553638
4.109093e6,0.53368986,0.5001655
4.109095e6,0.46818948,0.5440573
4.109096e6,0.6034338,0.7278839
4.109098e6,0.52023524,0.5991345
4.109099e6,0.2882919,0.46920153
4.1091e6,0.40927982,0.5073757
4.109101e6,0.7541747,0.6374872
4.109102e6,0.48399574,0.64137924
4.109103e6,0.71256346,0.9514822
4.109104e6,1.9504577,1.5718656
4.109105e6,0.6420874,0.94177365
4.110001e6,0.36640498,0.4800654
4.110002e6,0.47775218,0.5589969
4.110003e6,0.31719428,0.4573334
4.110004e6,0.51440465,0.6487995
4.110005e6,0.55494577,0.6220897
4.110006e6,0.1915862,0.26113364
4.110007e6,0.47195122,0.51802605
4.110008e6,0.23657684,0.35866377
4.110009e6,0.61401117,0.7179169
4.11001e6,0.41384923,0.50176835
4.110011e6,0.32655865,0.4349795
4.110012e6,0.1993424,0.27832055
4.110013e6,0.33918938,0.4507636
4.110014e6,0.48047847,0.4436815
4.110015e6,0.2874931,0.3870569
4.110016e6,0.8477406,0.87140274
4.110017e6,1.0238276,1.1045227
4.110018e6,0.5494516,0.5274435
4.110019e6,0.38640848,0.46456584
4.11002e6,0.61402744,0.7780193
4.110021e6,0.33396533,0.468339
4.110022e6,0.49023947,0.6168659
4.110023e6,0.34550342,0.4678226
4.110024e6,0.4734946,0.5793094
4.110025e6,0.32778436,0.46292132
4.110026e6,0.5674883,0.6471373
4.110027e6,0.42232826,0.49681
4.110028e6,0.5354104,0.62999016
4.110029e6,0.35780218,0.4010785
4.11003e6,0.4796125,0.5485228
4.110031e6,0.6380716,0.66435957
4.110032e6,0.6759413,0.8249624
4.110033e6,0.34326956,0.4280339
4.110034e6,0.37667337,0.52202356
4.110035e6,0.40405658,0.5531844
