hhid,year,TFPRcs,TFPQcs
3.405034e6,1997.0,4.7543726,3.1923556
3.405034e6,1998.0,3.3672132,2.7076938
3.405034e6,1999.0,2.6144276,2.3133113
3.405034e6,2000.0,2.797466,1.9930108
3.405034e6,2001.0,0.42986372,0.41520858
3.405034e6,2002.0,0.43766764,0.4085994
3.405035e6,1993.0,0.5922764,0.8155111
3.405035e6,1995.0,0.92238414,1.2842804
3.405035e6,1996.0,0.6248665,1.0168402
3.405035e6,1997.0,0.53286475,0.96668327
3.405035e6,1998.0,0.3657633,0.87467355
3.405035e6,1999.0,0.27052647,0.70711535
3.405035e6,2000.0,0.5712924,1.2187974
3.405035e6,2001.0,0.25506392,0.91582143
3.405035e6,2002.0,0.23735572,0.795703
3.405036e6,1993.0,0.5422564,0.83495253
3.405036e6,1995.0,0.5912208,0.9917616
3.405036e6,1996.0,1.516161,1.8100792
3.405036e6,1997.0,0.7739101,0.69723135
3.405036e6,1998.0,0.8422245,1.0000588
3.405036e6,1999.0,0.8026601,1.0180395
3.405036e6,2000.0,1.4785434,1.5875504
3.405036e6,2001.0,0.99089634,1.0486776
3.405036e6,2002.0,1.0132269,1.0569165
3.405037e6,1993.0,2.452726,2.1085832
3.405037e6,1995.0,1.9658705,2.1598644
3.405037e6,1996.0,1.1843038,1.6505898
3.405037e6,1997.0,1.6409494,2.0847826
3.405037e6,1998.0,1.2765956,1.5461314
3.405037e6,1999.0,1.2023585,1.4372452
3.405037e6,2000.0,0.2824597,0.5704593
3.405037e6,2001.0,0.2748145,0.54693604
3.405037e6,2002.0,0.14584261,0.3554704
3.405038e6,1993.0,0.82037765,0.8305681
3.405038e6,1995.0,0.7127799,1.0113899
3.405038e6,1996.0,1.0544255,1.7231333
3.405038e6,1997.0,0.9351381,1.5380267
3.405038e6,1998.0,0.26282656,0.6293366
3.405038e6,1999.0,0.42355463,0.9087649
3.405038e6,2000.0,0.39906758,0.8317608
3.405038e6,2001.0,0.30338135,0.6232475
3.405038e6,2002.0,0.27371627,0.576374
3.405039e6,1993.0,2.2112439,1.8668001
3.405039e6,1995.0,1.1454749,1.15722
3.405039e6,1996.0,0.849963,1.1693444
3.405039e6,1997.0,0.2213107,0.4919924
3.405039e6,1998.0,0.30749282,0.7168497
3.405039e6,1999.0,0.31334937,0.71442175
3.405039e6,2000.0,0.39395759,0.86595494
3.405039e6,2001.0,0.3393158,0.73513937
3.405039e6,2002.0,0.24822141,0.51410335
3.40504e6,1993.0,1.0570508,1.1795996
3.40504e6,1995.0,0.94679666,1.1837637
3.40504e6,1996.0,0.8125582,1.282639
3.40504e6,1997.0,0.71560717,0.95977724
3.40504e6,1998.0,0.75821173,1.0360934
3.40504e6,1999.0,1.0050288,1.3554734
3.40504e6,2000.0,0.90685415,1.1130452
3.40504e6,2001.0,0.51610905,0.6243634
3.40504e6,2002.0,0.48576593,0.5909231
3.405041e6,1993.0,1.8782669,1.7332966
3.405041e6,1995.0,1.5156167,1.6131299
3.405041e6,1996.0,0.41557372,1.0618124
3.405041e6,1997.0,0.44562447,1.1725762
3.405041e6,1998.0,0.51674783,1.312679
3.405041e6,1999.0,0.5540782,1.344993
3.405041e6,2000.0,0.474268,1.1694325
3.405041e6,2001.0,0.38910392,0.8133412
3.405041e6,2002.0,0.43181726,0.90196675
3.405042e6,1993.0,2.1058574,1.9685389
3.405042e6,1995.0,1.6793499,1.8809392
3.405042e6,1996.0,1.1943399,2.1137273
3.405042e6,1997.0,1.5219644,2.344885
3.405042e6,1998.0,1.3741904,2.1213496
3.405042e6,1999.0,1.5325663,2.2885637
3.405042e6,2000.0,1.5945807,2.2980216
3.405042e6,2001.0,1.4639499,1.9445362
3.405042e6,2002.0,1.6283207,2.2542102
3.405043e6,1993.0,0.66094476,0.8451515
3.405043e6,1995.0,1.1556212,1.1812822
3.405043e6,1996.0,1.5469671,2.5755405
3.405043e6,1997.0,1.1086242,1.9221942
3.405043e6,1998.0,1.135434,1.8613381
3.405043e6,1999.0,1.1912827,1.885305
3.405043e6,2000.0,1.2093891,1.8642471
3.405043e6,2001.0,1.1833673,1.6719029
3.405043e6,2002.0,1.2703853,1.8284352
3.405044e6,1993.0,1.6223545,1.665226
3.405044e6,1995.0,0.8001327,0.72948575
3.405044e6,1996.0,1.358011,1.9866574
3.405044e6,1997.0,0.5655911,1.1846231
3.405044e6,1998.0,1.3232694,2.0331733
3.405044e6,1999.0,1.4445953,2.1138864
3.405044e6,2000.0,1.427608,1.9936086
3.405044e6,2001.0,1.3373702,1.6505551
3.405044e6,2002.0,1.4994106,1.8147279
3.405045e6,1997.0,0.8105656,1.5207243
3.405046e6,1993.0,0.42376512,0.39702362
3.405046e6,1995.0,0.3629496,0.43834257
3.405046e6,1996.0,0.40454233,0.86379373
3.405046e6,1997.0,0.474289,0.95824504
3.405046e6,1998.0,0.48357296,0.99086446
3.405046e6,1999.0,0.3814368,0.8018977
3.405046e6,2000.0,0.43763152,0.8709026
3.405046e6,2001.0,0.24627887,0.43594253
3.405046e6,2002.0,0.50332016,0.8524576
3.405047e6,1993.0,0.7015616,0.6377075
3.405047e6,1995.0,0.5244904,0.82156736
3.405047e6,1996.0,0.427724,0.9429164
3.405047e6,1997.0,0.41087514,0.88033736
3.405047e6,1998.0,1.057374,1.5118111
3.405047e6,1999.0,0.7421315,1.1425077
3.405047e6,2000.0,1.0902168,1.5855509
3.405047e6,2001.0,0.78979295,0.9286259
3.405047e6,2002.0,0.6657263,0.7543905
3.405048e6,1993.0,0.84360635,1.0558089
3.405048e6,1995.0,0.42176735,0.6993316
3.405048e6,1996.0,0.09153644,0.36993542
3.405048e6,1997.0,1.0217874,1.5185649
3.405048e6,1998.0,1.0631678,1.6098579
3.405048e6,1999.0,0.8390258,1.187776
3.405048e6,2000.0,0.8643819,1.1426064
3.405048e6,2001.0,0.3857228,0.36535323
3.405048e6,2002.0,0.59564614,0.6162049
3.405049e6,1993.0,0.40022317,0.44959685
3.405049e6,1995.0,0.83321446,0.7203746
3.405049e6,1996.0,0.8014604,1.3088114
3.405049e6,1998.0,0.5698336,1.4119724
3.405049e6,1999.0,0.20910448,0.51085645
3.405049e6,2000.0,0.28811547,0.6252794
3.405049e6,2002.0,0.26099303,0.36785668
3.40505e6,1993.0,0.5766083,0.77224886
3.40505e6,1995.0,0.48479384,0.7784076
3.40505e6,1996.0,0.049084596,0.18833035
3.40505e6,1997.0,0.6262251,0.83990246
3.40505e6,1998.0,1.4770594,2.0184066
3.40505e6,1999.0,1.7516642,2.846871
3.405051e6,1993.0,0.5310048,0.8070883
3.405051e6,1995.0,0.5434601,0.7135971
3.405051e6,1996.0,0.56752455,1.3346152
3.405051e6,1997.0,0.5203453,1.0572422
3.405051e6,1998.0,0.612938,1.2553941
3.405051e6,1999.0,0.63321394,1.2201744
3.405051e6,2000.0,0.60098433,1.1156042
3.405051e6,2001.0,0.49851418,0.864681
3.405051e6,2002.0,0.5448542,0.9314902
3.405052e6,1993.0,2.4292328,1.9820361
3.405052e6,1995.0,1.3853462,1.3844544
3.405052e6,1996.0,0.9495569,1.7969422
3.405052e6,1997.0,1.3161259,2.0419652
3.405052e6,1998.0,1.330186,2.1026983
3.405052e6,1999.0,1.4105239,2.1166835
3.405052e6,2000.0,1.408922,2.022668
3.405052e6,2001.0,1.0274191,1.4833047
3.405052e6,2002.0,0.5589831,0.79542834
3.405053e6,1993.0,0.35572678,0.6021376
3.405053e6,1995.0,1.569252,1.3045969
3.405053e6,1996.0,1.2547786,1.666079
3.405053e6,1997.0,1.3129429,1.7609313
3.405053e6,1998.0,1.5383152,2.1021059
3.405054e6,1993.0,0.22547425,0.388965
3.405054e6,1995.0,0.9410808,0.97012764
3.405055e6,1993.0,1.5275941,1.8222684
3.405055e6,1995.0,1.7924147,1.6226815
3.405055e6,1996.0,0.49818173,1.1170819
3.405055e6,1997.0,0.5388712,1.1784123
3.405055e6,1998.0,0.6027183,1.3139948
3.405055e6,1999.0,0.6630155,1.3831908
3.405055e6,2000.0,0.6645208,1.328181
3.405055e6,2001.0,0.6149946,1.6001147
3.405055e6,2002.0,0.5340486,1.2105641
3.405056e6,1993.0,1.7323649,1.7419991
3.405056e6,1995.0,1.3223314,2.2087817
3.405056e6,1996.0,0.72304684,1.3698585
3.405056e6,1997.0,1.0439678,1.8706986
3.405056e6,1998.0,1.1350281,2.126899
3.405056e6,1999.0,0.99135715,1.8963091
3.405056e6,2000.0,0.95098287,1.7408408
3.405056e6,2001.0,0.5927703,1.1329142
3.405056e6,2002.0,1.1050516,2.0816743
3.405057e6,1993.0,0.9498517,1.4506937
3.405057e6,1995.0,1.1966685,2.592061
3.405057e6,1996.0,0.6101275,1.3963284
3.405057e6,1997.0,0.90526986,1.9352703
3.405057e6,1998.0,0.6563043,1.4034275
3.405057e6,1999.0,1.0364168,2.2424023
3.405057e6,2000.0,0.9459799,1.9861809
3.405057e6,2001.0,0.5222267,1.1752732
3.405057e6,2002.0,0.99732274,1.9380435
3.405058e6,1993.0,0.6750402,1.3882171
3.405058e6,1995.0,0.54261875,1.6855301
3.405058e6,1996.0,0.39740106,0.821686
3.405058e6,1997.0,0.67445624,1.3627311
3.405058e6,1998.0,0.6938555,1.390898
3.405058e6,1999.0,0.6418461,1.3601811
3.405058e6,2000.0,0.6352932,1.3007252
3.405058e6,2001.0,0.40520376,0.829377
3.405058e6,2002.0,0.5729256,1.1558363
3.405059e6,1993.0,0.8298968,1.6820648
3.405059e6,1995.0,0.85276496,1.5877776
3.405059e6,1996.0,0.2597225,0.8185331
3.405059e6,1997.0,0.33882704,1.0252235
3.405059e6,1998.0,0.33994415,1.0150133
3.405059e6,1999.0,0.3628271,1.067826
3.405059e6,2000.0,0.3520948,1.0141813
3.405059e6,2001.0,0.20458503,0.5808306
3.405059e6,2002.0,0.27423346,0.7673893
3.40506e6,1993.0,0.24078867,0.5437635
3.40506e6,1995.0,1.6347553,3.0666904
3.40506e6,1996.0,0.1931633,0.41237128
3.40506e6,1997.0,0.46031216,0.97125053
3.40506e6,1998.0,0.43425938,0.908461
3.40506e6,1999.0,0.5918306,1.2137368
3.40506e6,2000.0,0.49291265,1.0661044
3.40506e6,2001.0,0.91868603,1.3016559
3.40506e6,2002.0,0.82484615,1.1519189
3.405061e6,1993.0,1.1839322,2.0422204
3.405061e6,1995.0,1.0991453,2.4040482
3.405061e6,1996.0,0.71847034,1.3885932
3.405061e6,1997.0,0.2675425,0.6458706
3.405061e6,1998.0,0.30266786,0.7355128
3.405061e6,1999.0,0.32806748,0.7858433
3.405061e6,2000.0,0.3344562,0.7801289
3.405061e6,2001.0,0.13623184,0.34604955
3.405061e6,2002.0,0.42289066,1.0854474
3.405062e6,1993.0,1.1119474,1.7486254
3.405062e6,1995.0,1.3128152,2.1848137
3.405062e6,1996.0,0.7204673,1.4322265
3.405062e6,1997.0,0.80659664,1.3320645
3.405062e6,1998.0,1.0147513,1.677784
3.405062e6,1999.0,1.1107699,1.8113899
3.405062e6,2000.0,1.1488018,1.841373
3.405062e6,2001.0,0.75063574,1.185893
3.405062e6,2002.0,0.9200534,1.43268
3.405063e6,1993.0,1.1297785,1.5720925
3.405063e6,1995.0,0.95819527,2.1967049
3.405063e6,1996.0,0.50511307,1.0070267
3.405063e6,1997.0,0.52554286,0.9944158
3.405063e6,1998.0,0.6615571,1.2152106
3.405063e6,1999.0,0.689331,1.2435368
3.405063e6,2000.0,0.6775669,1.2083962
3.405063e6,2001.0,0.3224713,0.5899983
3.405063e6,2002.0,0.7215823,1.4270993
3.405064e6,1993.0,1.1378605,1.8505766
3.405064e6,1995.0,2.1350844,3.882824
3.405064e6,1996.0,0.28974083,0.6842242
3.405064e6,1997.0,0.33644685,0.8038492
3.405064e6,1998.0,0.40811062,0.9387702
3.405064e6,1999.0,0.43778786,0.9926407
3.405064e6,2000.0,0.4235734,0.9463769
3.405064e6,2001.0,0.31768817,0.7172285
3.405064e6,2002.0,0.44465974,0.98947304
3.405065e6,1993.0,2.2842207,2.175997
3.405065e6,1995.0,2.4722245,3.1004968
3.405065e6,1996.0,1.014492,1.4139194
3.405065e6,1997.0,1.1948941,1.7758396
3.405065e6,1998.0,1.3276253,1.9291241
3.405065e6,1999.0,1.4540237,2.0078492
3.405065e6,2000.0,1.346143,1.7794429
3.405065e6,2001.0,0.87078214,1.1345484
3.405065e6,2002.0,1.3029137,1.6732069
3.405066e6,1993.0,0.819403,1.3513502
3.405066e6,1995.0,1.2728239,2.0300908
3.405066e6,1996.0,0.5983611,1.0066814
3.405066e6,1997.0,0.52653164,0.8917491
3.405066e6,1998.0,0.6971926,1.1754547
3.405066e6,1999.0,0.12569752,0.31475568
3.405066e6,2000.0,0.2552031,0.62972665
3.405066e6,2001.0,0.29280883,0.71214765
3.405066e6,2002.0,0.31985974,0.76677006
3.405067e6,1993.0,0.4127217,1.0695546
3.405067e6,1995.0,0.65083027,1.6876323
3.405067e6,1996.0,0.47449982,1.0956819
3.405067e6,1997.0,0.4645921,1.0613446
3.405067e6,1998.0,0.44434604,0.9249376
3.405067e6,1999.0,0.4291641,1.0602248
3.405067e6,2000.0,0.49459508,1.2035341
3.405067e6,2001.0,0.43433332,1.041721
3.405067e6,2002.0,0.43947008,1.0389084
3.405068e6,1993.0,1.2803508,1.2355027
3.405068e6,1995.0,0.94029313,1.8501813
3.405068e6,1996.0,0.5566106,1.0761919
3.405068e6,1997.0,0.36524096,0.82180536
3.405068e6,1998.0,0.3849252,0.78700036
3.405068e6,1999.0,0.44282672,0.99241257
3.405068e6,2000.0,0.43115497,0.9521213
3.405068e6,2001.0,0.23520228,0.5119413
3.405068e6,2002.0,0.4642318,0.99594
3.405069e6,1993.0,0.60081154,1.2361957
3.405069e6,1995.0,0.7508838,1.8730015
3.405069e6,1996.0,0.514733,1.3068172
3.405069e6,1997.0,0.78085595,1.5412569
3.405069e6,1998.0,0.37935612,0.96129054
3.405069e6,1999.0,0.40073323,0.91913956
3.405069e6,2001.0,0.3581137,0.7976826
3.405069e6,2002.0,0.3704512,0.813317
3.40507e6,1993.0,0.374153,1.0020503
3.40507e6,1995.0,0.57063705,1.052791
3.40507e6,1996.0,0.61093277,1.1091379
3.40507e6,1997.0,0.5542637,0.99488395
3.40507e6,1998.0,0.54737836,0.90391093
3.40507e6,1999.0,0.24939524,0.5292048
3.40507e6,2000.0,0.34809947,0.7274709
3.40507e6,2001.0,0.34742522,0.71563774
3.40507e6,2002.0,0.44634327,0.9061928
3.405071e6,1993.0,0.86123496,1.2640891
3.405071e6,1995.0,0.86021054,1.2896667
3.405071e6,1996.0,1.0337092,1.2226806
3.405071e6,1997.0,0.9625094,1.2457237
3.405071e6,1998.0,1.1060363,1.5412585
3.405071e6,1999.0,1.1711282,1.6106972
3.405071e6,2000.0,0.87819153,1.4838918
3.405071e6,2001.0,0.38262945,0.5965835
3.405071e6,2002.0,0.48363453,0.7163728
3.405072e6,1993.0,0.5571451,1.2175277
3.405072e6,1995.0,0.49898008,0.94903183
3.405072e6,1996.0,0.88520294,1.186934
3.405072e6,1997.0,0.20888369,0.46227005
3.405072e6,1998.0,0.93099105,1.2233121
3.405072e6,1999.0,1.0007493,1.2978394
3.405072e6,2000.0,0.67941684,1.0024832
3.405072e6,2001.0,0.41696575,0.5501853
3.405072e6,2002.0,1.1779867,1.4663173
3.405073e6,1993.0,0.40071353,1.0593166
3.405073e6,1995.0,1.8931211,2.1294665
3.405073e6,1996.0,1.0384167,1.3610147
3.405073e6,1997.0,0.6660219,0.88872963
3.405073e6,1998.0,1.0376709,1.3571297
3.405073e6,1999.0,1.2283001,1.5855131
3.405073e6,2000.0,1.1398563,1.3393878
3.405073e6,2001.0,0.06607951,0.08609386
3.405073e6,2002.0,1.4147985,1.7511736
3.405074e6,1993.0,1.1454542,1.7569691
3.405074e6,1995.0,1.1605347,1.5068983
3.405074e6,1996.0,1.2162497,1.6696968
3.405074e6,1997.0,1.0699037,1.4798063
3.405074e6,1998.0,0.64729923,0.9552555
3.405074e6,1999.0,0.6999708,0.92284346
3.405074e6,2000.0,1.0418702,1.1857133
3.405074e6,2001.0,0.94479877,1.1296085
3.405074e6,2002.0,1.1084123,1.2501695
3.405075e6,1993.0,0.32894298,0.89205766
3.405075e6,1995.0,1.6828305,1.6857761
3.405075e6,1996.0,1.1607467,1.9081589
3.405075e6,1997.0,0.60266,0.9932671
3.405075e6,1998.0,0.7283867,1.0758266
3.405075e6,1999.0,0.79228586,1.1916835
3.405075e6,2000.0,0.5805654,0.8395835
3.405075e6,2001.0,0.2754553,0.45484072
3.405075e6,2002.0,0.4157537,0.66002864
3.405076e6,1993.0,1.2673649,1.2261288
3.405076e6,1995.0,1.9737548,2.0049798
3.405076e6,1996.0,1.2329111,1.4752114
3.405076e6,1997.0,1.1580908,1.3584634
3.405076e6,1998.0,0.8650771,1.0401794
3.405076e6,1999.0,0.89011925,1.2868538
3.405076e6,2000.0,0.9675016,1.3709773
3.405076e6,2001.0,0.9408381,1.3140537
3.405076e6,2002.0,1.4617485,1.874903
3.405077e6,1993.0,0.42431408,1.0084662
3.405077e6,1995.0,0.5258479,1.06404
3.405077e6,1996.0,1.1730317,1.5374613
3.405077e6,1997.0,1.1148323,1.4244668
3.405077e6,1998.0,0.6081028,0.8309626
3.405077e6,1999.0,0.6256918,0.8438562
3.405077e6,2000.0,1.1610556,1.5347614
3.405077e6,2001.0,0.6406414,0.8346856
3.405077e6,2002.0,1.2683382,1.6287824
3.405078e6,1993.0,0.1973,0.53339213
3.405078e6,1995.0,0.34247872,0.6408473
3.405078e6,1996.0,0.9187807,0.9290675
3.405078e6,1997.0,0.767221,0.84608793
3.405078e6,1998.0,0.58648926,0.6878812
3.405078e6,1999.0,0.5534252,0.6406431
3.405078e6,2000.0,0.8958954,1.0164698
3.405078e6,2001.0,0.5422019,0.606343
3.405078e6,2002.0,1.0960051,1.2080649
3.405079e6,1993.0,1.0589416,1.9669428
3.405079e6,1995.0,1.0210296,1.2754593
3.405079e6,1997.0,0.9916635,1.355222
3.405079e6,1998.0,0.8960386,1.2358533
3.405079e6,1999.0,0.9219559,1.2550291
3.405079e6,2000.0,1.2906038,1.7219341
3.405079e6,2001.0,0.8212297,1.0799615
3.405079e6,2002.0,1.349047,1.7486012
3.40508e6,1993.0,0.41798517,0.99246556
3.40508e6,1995.0,0.46704206,0.8972997
3.40508e6,1996.0,0.90311885,1.2547544
3.40508e6,1997.0,0.788073,1.0523543
3.40508e6,1998.0,0.7879851,1.0767642
3.40508e6,1999.0,0.8107774,1.4722718
3.40508e6,2000.0,1.3549883,2.411579
3.40508e6,2001.0,0.99871945,1.7519804
3.40508e6,2002.0,1.2261776,1.8974949
3.405081e6,1993.0,2.1589444,2.7403936
3.405081e6,1995.0,1.119912,1.6260267
3.405081e6,1996.0,1.1735363,1.7807764
3.405081e6,1997.0,1.1765839,1.7767305
3.405081e6,1998.0,1.1197001,1.7227151
3.405081e6,1999.0,1.186563,1.8017986
3.405081e6,2000.0,1.2021693,1.7427776
3.405081e6,2001.0,0.73361415,1.1066085
3.405081e6,2002.0,1.2126373,1.7078408
3.405082e6,1993.0,1.2952826,1.9548893
3.405082e6,1995.0,1.29872,2.511321
3.405082e6,1996.0,0.46955487,1.0459538
3.405082e6,1997.0,0.557452,1.2277622
3.405082e6,1998.0,0.5867066,1.277998
3.405082e6,1999.0,0.6208063,1.3048414
3.405082e6,2000.0,0.6005555,1.2590816
3.405082e6,2001.0,0.5070126,1.1490217
3.405082e6,2002.0,0.5735943,1.2812501
3.405083e6,1993.0,1.718686,2.3527668
3.405083e6,1995.0,0.87467355,1.321878
3.405083e6,1996.0,1.2169435,1.6960806
3.405083e6,1997.0,0.7640211,1.0621253
3.405083e6,1998.0,0.7495423,1.0616453
3.405083e6,1999.0,1.0754585,1.4504614
3.405083e6,2000.0,1.1180574,1.3999959
3.405083e6,2001.0,0.8088552,1.0538633
3.405084e6,1993.0,0.77249354,1.6234477
3.405084e6,1995.0,0.8788555,1.5975752
3.405084e6,1996.0,0.6103027,1.2748281
3.405084e6,1997.0,0.6083963,1.2875413
3.405084e6,1998.0,0.62044555,1.3076375
3.405084e6,1999.0,0.6592614,1.3697566
3.405084e6,2000.0,0.64439267,1.3186094
3.405084e6,2001.0,0.39374086,0.79413736
3.405084e6,2002.0,0.67782956,1.3474895
3.405085e6,1993.0,1.3767391,1.4263313
3.405085e6,1995.0,0.661535,0.9997427
3.405085e6,1996.0,0.6211264,1.2177931
3.405085e6,1997.0,0.8139294,1.5016012
3.405085e6,1998.0,0.7794583,1.4651215
3.405085e6,1999.0,0.88585114,1.6434078
3.405085e6,2000.0,0.8208312,1.4925153
3.405085e6,2001.0,0.6500403,1.2909347
3.405085e6,2002.0,0.73945534,1.2011423
3.405086e6,1993.0,1.1612394,1.795309
3.405086e6,1995.0,1.1254013,2.3218925
3.405086e6,1996.0,0.36519498,1.0722334
3.405086e6,1997.0,0.40797812,1.1226814
3.405086e6,1998.0,0.45014673,1.2111346
3.405086e6,1999.0,0.54191005,1.4733976
3.405086e6,2000.0,0.4825484,1.243088
3.405086e6,2001.0,0.25635353,0.6769121
3.405086e6,2002.0,0.34824458,0.95681345
3.405087e6,1993.0,2.0213666,2.1978583
3.405087e6,1995.0,1.4349837,3.3536563
3.405087e6,1996.0,0.7951949,2.094989
3.405088e6,1993.0,1.8763647,2.4584289
3.405088e6,1995.0,1.1978092,2.5553415
3.405088e6,1996.0,0.22980806,0.61147237
3.405088e6,1997.0,0.38289922,0.826606
3.405088e6,1998.0,0.42575508,0.8932887
3.405088e6,1999.0,0.46450815,0.9805032
3.405088e6,2000.0,0.39386556,0.8559865
3.405088e6,2001.0,0.24424763,0.5563463
3.405088e6,2002.0,0.556037,1.1120691
3.40509e6,1993.0,1.6525786,2.1670558
3.40509e6,1995.0,0.7772318,1.8896873
3.40509e6,1996.0,0.3977721,1.0434003
3.40509e6,1997.0,0.4730091,1.0604078
3.40509e6,1998.0,0.55556583,1.2155305
3.40509e6,1999.0,0.5458614,1.2326792
3.40509e6,2000.0,0.4366631,1.0091739
3.40509e6,2001.0,0.25397208,0.6210417
3.40509e6,2002.0,0.56626385,1.1956427
3.405091e6,1995.0,1.3507881,0.9988364
3.405091e6,1996.0,1.2125477,1.7920008
3.405091e6,1998.0,1.2892475,1.9706576
3.405091e6,1999.0,1.4354053,2.0846515
3.405091e6,2000.0,1.4421947,1.9687417
3.405091e6,2001.0,1.4399861,1.7145987
3.405091e6,2002.0,1.5616351,1.8517965
3.406001e6,1993.0,0.5287752,0.77039164
3.406001e6,1995.0,0.71151495,1.1636559
3.406001e6,1996.0,0.70285445,1.2591915
3.406001e6,1997.0,0.56073487,1.0228682
3.406001e6,1998.0,0.78257877,1.021488
3.406001e6,1999.0,0.6647122,0.8584653
3.406001e6,2000.0,0.67145175,0.8462713
3.406001e6,2001.0,0.85971683,1.2767493
3.406001e6,2002.0,2.4903934,2.876849
3.406002e6,1993.0,1.0803857,1.3348329
3.406002e6,1995.0,0.50860906,0.6211064
3.406002e6,1996.0,1.5173044,1.9146755
3.406002e6,1997.0,0.36096993,0.5195457
3.406002e6,1998.0,1.4352527,1.5232142
3.406002e6,1999.0,1.5963305,1.7040061
3.406002e6,2000.0,1.33075,1.5377706
3.406002e6,2001.0,1.3908824,1.5630726
3.406003e6,1993.0,0.82737315,1.035181
3.406003e6,1995.0,0.7331424,1.1252518
3.406003e6,1997.0,1.1286542,1.6969622
3.406003e6,1998.0,0.9753925,1.2748554
3.406003e6,1999.0,1.2864792,1.6726277
3.406003e6,2000.0,2.0532956,2.1885517
3.406003e6,2001.0,1.5228065,1.4473398
3.406003e6,2002.0,1.7897235,1.7120872
3.406004e6,1993.0,0.9877554,1.3309952
3.406004e6,1995.0,0.8526255,1.2139503
3.406004e6,1997.0,0.8017715,1.0854211
3.406004e6,1998.0,1.4381039,1.4762126
3.406004e6,1999.0,2.2004657,2.268665
3.406004e6,2000.0,1.9653466,2.0765834
3.406004e6,2002.0,1.4898882,1.6466277
3.406005e6,1993.0,3.7194457,2.103018
3.406005e6,1995.0,2.4729943,2.131746
3.406005e6,1996.0,1.2987522,1.3578928
3.406005e6,1997.0,1.5309383,1.7630258
3.406005e6,1998.0,4.079896,2.9334092
3.406005e6,2000.0,2.5493357,1.695225
3.406005e6,2001.0,4.679527,3.0500288
3.406005e6,2002.0,4.7490525,3.1424897
3.406006e6,1993.0,1.0605835,1.0829457
3.406006e6,1995.0,1.0483743,1.2153612
3.406006e6,1996.0,0.37219313,0.6632298
3.406006e6,1997.0,0.21019073,0.383636
3.406006e6,1998.0,0.53749037,0.88926184
3.406006e6,1999.0,0.5032693,0.82165897
3.406006e6,2001.0,0.48732662,0.8677933
3.406006e6,2002.0,0.63066345,1.0306517
3.406007e6,1993.0,1.1504562,1.4849118
3.406007e6,1995.0,1.0253841,1.2196543
3.406007e6,1996.0,0.79723597,1.0278625
3.406007e6,1998.0,0.6465123,1.0479381
3.406007e6,1999.0,0.51353073,0.75972176
3.406007e6,2001.0,1.4832174,1.6439979
3.406007e6,2002.0,0.7800599,1.1411508
3.406008e6,1993.0,0.6491114,0.8881884
3.406008e6,1995.0,0.39275548,0.54255813
3.406008e6,1996.0,0.6074203,0.8716265
3.406008e6,1997.0,0.6379415,1.0570984
3.406008e6,1998.0,0.86954814,1.1752967
3.406008e6,1999.0,0.66264886,0.88739127
3.406008e6,2001.0,0.82239157,1.2279865
3.406008e6,2002.0,0.70578235,1.0947455
3.406009e6,1993.0,0.8052201,0.97741455
3.406009e6,1995.0,0.47639036,0.6536232
3.406009e6,1996.0,0.5799744,0.84596527
3.406009e6,1997.0,0.73559743,1.057475
3.406009e6,1998.0,0.7299718,1.1667267
3.406009e6,1999.0,0.8743783,1.3874758
3.406009e6,2000.0,0.34435946,0.550669
3.406009e6,2001.0,0.50740373,0.9369679
3.406009e6,2002.0,0.7142102,1.1399723
3.40601e6,1993.0,0.80521935,1.0176301
3.40601e6,1995.0,1.2354735,0.9439128
3.40601e6,1996.0,0.88029957,1.0153986
3.40601e6,1997.0,1.6762098,1.8336378
3.40601e6,1998.0,0.52824396,0.81751657
3.40601e6,1999.0,0.80138546,0.9303231
3.40601e6,2000.0,0.86624813,1.1523473
3.40601e6,2001.0,0.9134038,1.0634272
3.40601e6,2002.0,1.4618635,1.5934478
3.406011e6,1993.0,1.718591,1.5871046
3.406011e6,1995.0,1.0314221,0.97746205
3.406011e6,1996.0,1.1667403,1.1289779
3.406011e6,1997.0,0.50185496,0.5040592
3.406011e6,1998.0,1.9391845,1.4775472
3.406011e6,2000.0,2.2788246,2.0339704
3.406011e6,2001.0,2.2506545,2.122082
3.406011e6,2002.0,1.9790654,1.8577017
3.406012e6,1993.0,0.6161949,0.97272485
3.406012e6,1996.0,1.095408,1.2817836
3.406012e6,1998.0,1.208699,1.3041745
3.406012e6,1999.0,1.3903837,1.3539294
3.406012e6,2000.0,1.2227514,1.6658787
3.406012e6,2001.0,1.7818571,2.1780877
3.406013e6,1993.0,1.272327,1.4974939
3.406013e6,1995.0,1.0290174,1.0694919
3.406013e6,1996.0,0.78715664,1.3388144
3.406013e6,1997.0,0.33181438,0.28036478
3.406013e6,1998.0,0.3661074,0.26759973
3.406013e6,1999.0,1.3142488,1.3701739
3.406013e6,2000.0,0.5045673,0.56987596
3.406013e6,2001.0,0.77298,1.269703
3.406013e6,2002.0,1.4846354,1.8649244
3.406014e6,1993.0,0.7716398,1.0037668
3.406014e6,1995.0,0.5282432,0.7014353
3.406014e6,1996.0,0.92276865,1.188029
3.406014e6,1997.0,0.51824915,0.7088086
3.406014e6,1998.0,0.8743937,1.0031195
3.406014e6,1999.0,0.4430975,0.7536744
3.406014e6,2000.0,0.36773682,0.6259176
